utt_id,seg_id,speaker,type,language,source_wav,audio_path,start_sec,end_sec,duration_sec,rms_dbfs,peak,clip_ratio,silence_ratio,text,keep,qc_reason,split
iu__95c8f31eea__r0004__u025,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u025.wav,306.94666666666666,318.94666666666666,12.0,-25.000001907348633,0.5207269191741943,0.0,0.04159733777038269,고구마야 라고 했는데 진짜? 난 행복한 인삼이었다가 행복한 고구마였다가 결국에 자기가 뭔지는 중요하지 않았던 그냥 자기는 자기여서,True,ok,train
iu__95c8f31eea__r0004__u026,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u026.wav,318.94666666666666,330.94666666666666,12.0,-25.0,0.4912413954734802,0.0,0.06821963394342762,난 행복한 인삼인 줄 알았는데 고구마야? 그럼 난 행복한 고구마 이렇게 되는 게 너무 좋더라고요 그래서 거기에서 약간 힌트를 얻은 게 나부끼는 어떤 홀씨가 있어요,True,ok,train
iu__95c8f31eea__r0004__u027,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u027.wav,330.94666666666666,342.94666666666666,12.0,-25.000001907348633,0.5437663197517395,0.0,0.129783693843594,알고 보니까 바닷속에서 있었던 거예요. 그래서 수면위로 올라왔는데 나 홀씨가 아니고 말미잘이었어? 약간 이러면 재밌겠다라는 생각이 들어서,True,ok,train
iu__95c8f31eea__r0004__u028,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u028.wav,342.94666666666666,354.94666666666666,12.0,-25.0,0.6183807253837585,0.0,0.09983361064891846,홀씨라는 제목으로 홀씨로 노래를 하지만 얘가 사실 말미잘일 수도 있다. 근데 상관없다. 약간 이런 거를 좀 청각적으로 담아보려고 B 파트,True,ok,train
iu__95c8f31eea__r0004__u029,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u029.wav,354.94666666666666,366.94666666666666,12.0,-25.0,0.5812782645225525,0.0,0.11480865224625623,그 물속 사운드를 그래서 일부러 뭔가 물속에 있는 듯한 느낌이 들 수 있게끔 그 소스를 좀 사용했고 그 작가님께도 고맙다는 말씀을 드리고 싶고 또 영수증은,True,ok,train
iu__95c8f31eea__r0004__u030,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u030.wav,366.94666666666666,378.94666666666666,12.0,-25.0,0.5477936863899231,0.0,0.23793677204658903,그 쇼퍼에서 나온 아이디어인데 다 사고 싶고 다 갖고 싶은데 그 갖고 싶고 사고 싶은 게 어떻게 보면 남들이 보면 별로 가치 없는 거,True,ok,train
iu__95c8f31eea__r0004__u031,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u031.wav,378.94666666666666,390.94666666666666,12.0,-25.0,0.7242273688316345,0.0,0.07487520798668885,"드릴 수도 있어요. 후보들에는 저녁 7시 노을의 팔레트, 립스틱에 뚜껑 딱 열었을 때 그 모양, 편안한 면 질감의 잠옷들 이런 것도 있었고",True,ok,train
iu__95c8f31eea__r0004__u032,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u032.wav,390.94666666666666,402.94666666666666,12.0,-24.999998092651367,0.6594846844673157,0.0,0.09151414309484193,저의 취향은 어떻게 보면 어릴 때부터 대단히 멋지다 이런 취향은 아니었던 것 같아요 뭐 촌스럽다는 얘기를 들었을 때도 많았고 그게 왜 갖고 싶어? 이런 말이라든지,True,ok,train
iu__95c8f31eea__r0004__u033,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u033.wav,402.94666666666666,414.94666666666666,12.0,-25.0,0.48328518867492676,0.0,0.16805324459234608,모든 사람들이 열망하는 그런 취향이 아니었을 때가 더 많았던 것 같아요 근데 그래도 상관없어 나는 계속 이게 갖고 싶은 걸 어떡해 약간 이런 마음에서 좀 시작한,True,ok,train
iu__95c8f31eea__r0004__u034,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u034.wav,414.94666666666666,426.94666666666666,12.0,-24.999998092651367,0.5195187926292419,0.0,0.07820299500831947,곡인데 그래서 저는 반대로 또 이걸 듣는 분들한테도 너의 취향이 네가 가지고 싶은 것이 네가 가고 싶은 그 곳이 별로 멋지지 않다고 해도 남들이 너한테,True,ok,train
iu__95c8f31eea__r0004__u035,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u035.wav,426.94666666666666,438.94666666666666,12.0,-25.0,0.4993292987346649,0.0,0.09650582362728785,네 취향에 가격표를 붙이게 두지 마 네 취향의 그 가치는 네가 붙이는 거야 이런 데서 시작한 그래서 메타포로 사용할 수 있는 게 뭐가 있을까 하다가 영수증을 떠올렸습니다,True,ok,train
iu__95c8f31eea__r0004__u036,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u036.wav,438.94666666666666,450.94666666666666,12.0,-25.0,0.6460976600646973,0.0,0.2079866888519135,"좀 길었죠? 내가 나를 사랑하려면 어떤 마음가짐, 어떤 자세가 필요할까요? 언니만의 노하우가 궁금해요.",True,ok,train
iu__95c8f31eea__r0004__u037,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u037.wav,450.94666666666666,462.94666666666666,12.0,-25.0,0.4398685693740845,0.0,0.18302828618968386,Q. 지금이 지금이라고 생각하시나요? 어려운데 지금이라고 해서 제가 너무 사랑스럽고 너무 좋고 매 순간 사랑스러워요,True,ok,train
iu__95c8f31eea__r0004__u038,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u038.wav,462.94666666666666,474.94666666666666,12.0,-25.0,0.4930298924446106,0.0,0.2612312811980033,사랑하고 그런건 아니에요 싫을때는 여전히 싫고 그런데 어릴때는 무조건 저한테 딱 어울리는 모습으로 카메라 앞에서 하고 싶었어요 근데 그러다보니까 좀 똑같은,True,ok,train
iu__95c8f31eea__r0004__u039,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u039.wav,474.94666666666666,486.94666666666666,12.0,-25.0,0.561443567276001,0.0,0.18302828618968386,너무 100% 나한테 어울리지 않는 것도 그냥 이렇게 좀 시도해보고 좀 재밌게 해보자 이런 거를 20대 중반 좀 넘어가면서 좀 받아들인 것 같거든요.,True,ok,train
iu__95c8f31eea__r0004__u040,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u040.wav,486.94666666666666,498.94666666666666,12.0,-25.000001907348633,0.5295006036758423,0.0,0.16472545757071547,나한테 좀 안 어울리는 옷이 또 한 번 시도해보고 오늘은 좀 어울리는 걸로 골랐습니다. 그런 식으로 좀 제 모습에 대해서 제일 엄격했던 건 나였구나라는 걸,True,ok,train
iu__95c8f31eea__r0004__u041,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u041.wav,498.94666666666666,508.78666666666663,9.839999999999975,-25.0,0.6538642048835754,0.0,0.18052738336713997,그걸 좀 인정하고 네가 꼭 완벽해야 돼? 왜 그래야 돼? 약간 이런 생각을 좀 어느 순간부터 자연스럽게 했었던 것 같아요,True,ok,val
iu__95c8f31eea__r0004__u042,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u042.wav,510.5626666666667,522.5626666666667,12.0,-25.0,0.5807784199714661,0.0,0.1480865224625624,16살에 이지은에게 들려주고 싶은 아이유의 노래가 있다면? 이런 질문에... 관객이 될 게 들려주고 싶어요,True,ok,val
iu__95c8f31eea__r0004__u043,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u043.wav,522.5626666666667,534.5626666666667,12.0,-25.000001907348633,0.5281203985214233,0.0,0.21797004991680533,그때도 참 고민이 많았고 또 약간 자기를 좀 못 믿어하고 마음에 안 드는 거 투성인 때였거든요. 관객들께 첫...,True,ok,train
iu__95c8f31eea__r0004__u044,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u044.wav,534.5626666666667,546.5626666666667,12.0,-25.0,0.5100825428962708,0.0,0.09650582362728785,가사가 사소한 틈새의 원밀리 그게 널 다르게 만들지라고 시작하는데 그 너를 구성하는 그 모든 게 결국에는 너를 다르게 만드는 원밀리라고 생각합니다.,True,ok,train
iu__95c8f31eea__r0004__u045,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u045.wav,546.5626666666667,557.0640000000001,10.501333333333378,-25.0,0.6467803120613098,0.0,0.1596958174904943,하고 그게 나구나 이렇게 빨리 받아들였으면 자기를 조금 미워했던 그런 시간들이 좀 더 줄어들지 않았을까라는 생각에서 관객이 될 게를 추천하고 싶어요.,True,ok,train
iu__95c8f31eea__r0004__u046,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u046.wav,557.944,569.944,12.0,-25.000001907348633,0.6164845824241638,0.0,0.18302828618968386,23과 32는 어떻게 닮아있나요? 또 어떻게 다른가요? 되게 완전 똑똑하게 제 의도를 잘 파악해주셔서 감사해요,True,ok,train
iu__95c8f31eea__r0004__u047,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u047.wav,569.944,581.944,12.0,-25.0,0.5205044746398926,0.0,0.2096505823627288,그 23세 제가 처음으로 프로듀싱했던 앨범이 체셔라는 앨범이었어요 하고 싶은 것도 너무 많고 근데 뭘 해야 될지 너무 혼란스럽고 바깥에서의 나를 보는 시선이,True,ok,train
iu__95c8f31eea__r0004__u048,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u048.wav,581.944,593.944,12.0,-25.0,0.4040732979774475,0.0,0.13810316139767054,뭐 이런 게 저한테 막 혼란스럽게 엉켜있었던 때였는데 그런 부분에 있어서는 좀 명료해진 것 같아요. 그래서 체셔에서 내가 궁금했던 것들,True,ok,train
iu__95c8f31eea__r0004__u049,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u049.wav,593.944,605.944,12.0,-25.0,0.5334306359291077,0.0,0.13477537437603992,대답을 하고 싶다라는 걸 몇 년 전부터 저는 좀 이렇게 생각을 하고 있었거든요. 저는 제가 뭐가 됐든지 간에,True,ok,train
iu__95c8f31eea__r0004__u050,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u050.wav,605.944,617.944,12.0,-24.999998092651367,0.48167842626571655,0.0,0.08485856905158069,꽃으로 필 거라고 생각했던 것 같아요 근데 그 사이에 있었던 거의 10년간의 시간 동안 아 꼭 경착지가 꽃일 필요가 없겠다 그냥 씨로 살아,True,ok,val
iu__95c8f31eea__r0004__u051,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u051.wav,617.944,629.944,12.0,-25.0,0.4820147752761841,0.0,0.04991680532445923,이런 거를 좀 느꼈던 10년이었던 것 같아요 그래서 그 애는 꽃이 아닌 홀씨로 살기로 했다 라는 그 한 문장을 가지고 홀씨라는 곡을,True,ok,train
iu__95c8f31eea__r0004__u052,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u052.wav,629.944,641.944,12.0,-25.000001907348633,0.6148089170455933,0.0,0.0632279534109817,이제 막 만들었고 그래서 세션 때 제가 가졌던 수많은 물음표에 대한 느낌표가 될 수 있을 거라고 생각하고 그래서 닮은 듯 또 가장 다른 앨범이라고 볼 수도 있겠습니다,True,ok,train
iu__95c8f31eea__r0004__u053,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u053.wav,641.944,653.944,12.0,-25.0,0.6652049422264099,0.0,0.18302828618968386,아 밸런스 게임이네요 평생 노래 못 듣기 평생 노래 못 부르기 저는 평생 노래 못,True,ok,val
iu__95c8f31eea__r0004__u054,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u054.wav,653.944,665.944,12.0,-25.0,0.6272997260093689,0.0,0.1913477537437604,제가 그래도 팬분들에게 그 정도는 해드려야 되지 않나 제 노래를 듣고 싶어 하시는 분들이 저한테 그동안 보내주신,True,ok,train
